0x99c4	0x535e	# (JIS=21062) CJK Unified Ideographs
0x99c5	0x5369	# (JIS=21063) CJK Unified Ideographs
0x99c6	0x536e	# (JIS=21064) CJK Unified Ideographs
0x99c7	0x5918	# (JIS=21065) CJK Unified Ideographs
0x99c8	0x537b	# (JIS=21066) CJK Unified Ideographs
0x99c9	0x5377	# (JIS=21067) CJK Unified Ideographs
0x99ca	0x5382	# (JIS=21068) CJK Unified Ideographs
0x99cb	0x5396	# (JIS=21069) CJK Unified Ideographs
0x99cc	0x53a0	# (JIS=21070) CJK Unified Ideographs
0x99cd	0x53a6	# (JIS=21071) CJK Unified Ideographs
0x99ce	0x53a5	# (JIS=21072) CJK Unified Ideographs
0x99cf	0x53ae	# (JIS=21073) CJK Unified Ideographs
0x99d0	0x53b0	# (JIS=21074) CJK Unified Ideographs
0x99d1	0x53b6	# (JIS=21075) CJK Unified Ideographs
0x99d2	0x53c3	# (JIS=21076) CJK Unified Ideographs
0x99d3	0x7c12	# (JIS=21077) CJK Unified Ideographs
0x99d4	0x96d9	# (JIS=21078) CJK Unified Ideographs
0x99d5	0x53df	# (JIS=21079) CJK Unified Ideographs
0x99d6	0x66fc	# (JIS=21080) CJK Unified Ideographs
0x99d7	0x71ee	# (JIS=21081) CJK Unified Ideographs
0x99d8	0x53ee	# (JIS=21082) CJK Unified Ideographs
0x99d9	0x53e8	# (JIS=21083) CJK Unified Ideographs
0x99da	0x53ed	# (JIS=21084) CJK Unified Ideographs
0x99db	0x53fa	# (JIS=21085) CJK Unified Ideographs
0x99dc	0x5401	# (JIS=21086) CJK Unified Ideographs
0x99dd	0x543d	# (JIS=21087) CJK Unified Ideographs
0x99de	0x5440	# (JIS=21088) CJK Unified Ideographs
0x99df	0x542c	# (JIS=21089) CJK Unified Ideographs
0x99e0	0x542d	# (JIS=21090) CJK Unified Ideographs
0x99e1	0x543c	# (JIS=21091) CJK Unified Ideographs
0x99e2	0x542e	# (JIS=21092) CJK Unified Ideographs
0x99e3	0x5436	# (JIS=21093) CJK Unified Ideographs
0x99e4	0x5429	# (JIS=21094) CJK Unified Ideographs
0x99e5	0x541d	# (JIS=21095) CJK Unified Ideographs
0x99e6	0x544e	# (JIS=21096) CJK Unified Ideographs
0x99e7	0x548f	# (JIS=21097) CJK Unified Ideographs
0x99e8	0x5475	# (JIS=21098) CJK Unified Ideographs
0x99e9	0x548e	# (JIS=21099) CJK Unified Ideographs
0x99ea	0x545f	# (JIS=21100) CJK Unified Ideographs
0x99eb	0x5471	# (JIS=21101) CJK Unified Ideographs
0x99ec	0x5477	# (JIS=21102) CJK Unified Ideographs
0x99ed	0x5470	# (JIS=21103) CJK Unified Ideographs
0x99ee	0x5492	# (JIS=21104) CJK Unified Ideographs
0x99ef	0x547b	# (JIS=21105) CJK Unified Ideographs
0x99f0	0x5480	# (JIS=21106) CJK Unified Ideographs
0x99f1	0x5476	# (JIS=21107) CJK Unified Ideographs
0x99f2	0x5484	# (JIS=21108) CJK Unified Ideographs
0x99f3	0x5490	# (JIS=21109) CJK Unified Ideographs
0x99f4	0x5486	# (JIS=21110) CJK Unified Ideographs
0x99f5	0x54c7	# (JIS=21111) CJK Unified Ideographs
0x99f6	0x54a2	# (JIS=21112) CJK Unified Ideographs
0x99f7	0x54b8	# (JIS=21113) CJK Unified Ideographs
0x99f8	0x54a5	# (JIS=21114) CJK Unified Ideographs
0x99f9	0x54ac	# (JIS=21115) CJK Unified Ideographs
0x99fa	0x54c4	# (JIS=21116) CJK Unified Ideographs
0x99fb	0x54c8	# (JIS=21117) CJK Unified Ideographs
0x99fc	0x54a8	# (JIS=21118) CJK Unified Ideographs
0x9a40	0x54ab	# (JIS=21281) CJK Unified Ideographs
0x9a41	0x54c2	# (JIS=21282) CJK Unified Ideographs
0x9a42	0x54a4	# (JIS=21283) CJK Unified Ideographs
0x9a43	0x54be	# (JIS=21284) CJK Unified Ideographs
0x9a44	0x54bc	# (JIS=21285) CJK Unified Ideographs
0x9a45	0x54d8	# (JIS=21286) CJK Unified Ideographs
0x9a46	0x54e5	# (JIS=21287) CJK Unified Ideographs
0x9a47	0x54e6	# (JIS=21288) CJK Unified Ideographs
0x9a48	0x550f	# (JIS=21289) CJK Unified Ideographs
0x9a49	0x5514	# (JIS=21290) CJK Unified Ideographs
0x9a4a	0x54fd	# (JIS=21291) CJK Unified Ideographs
0x9a4b	0x54ee	# (JIS=21292) CJK Unified Ideographs
0x9a4c	0x54ed	# (JIS=21293) CJK Unified Ideographs
0x9a4d	0x54fa	# (JIS=21294) CJK Unified Ideographs
0x9a4e	0x54e2	# (JIS=21295) CJK Unified Ideographs
0x9a4f	0x5539	# (JIS=21296) CJK Unified Ideographs
0x9a50	0x5540	# (JIS=21297) CJK Unified Ideographs
0x9a51	0x5563	# (JIS=21298) CJK Unified Ideographs
0x9a52	0x554c	# (JIS=21299) CJK Unified Ideographs
0x9a53	0x552e	# (JIS=21300) CJK Unified Ideographs
0x9a54	0x555c	# (JIS=21301) CJK Unified Ideographs
0x9a55	0x5545	# (JIS=21302) CJK Unified Ideographs
0x9a56	0x5556	# (JIS=21303) CJK Unified Ideographs
0x9a57	0x5557	# (JIS=21304) CJK Unified Ideographs
0x9a58	0x5538	# (JIS=21305) CJK Unified Ideographs
0x9a59	0x5533	# (JIS=21306) CJK Unified Ideographs
0x9a5a	0x555d	# (JIS=21307) CJK Unified Ideographs
0x9a5b	0x5599	# (JIS=21308) CJK Unified Ideographs
0x9a5c	0x5580	# (JIS=21309) CJK Unified Ideographs
0x9a5d	0x54af	# (JIS=21310) CJK Unified Ideographs
0x9a5e	0x558a	# (JIS=21311) CJK Unified Ideographs
0x9a5f	0x559f	# (JIS=21312) CJK Unified Ideographs
0x9a60	0x557b	# (JIS=21313) CJK Unified Ideographs
0x9a61	0x557e	# (JIS=21314) CJK Unified Ideographs
0x9a62	0x5598	# (JIS=21315) CJK Unified Ideographs
0x9a63	0x559e	# (JIS=21316) CJK Unified Ideographs
0x9a64	0x55ae	# (JIS=21317) CJK Unified Ideographs
0x9a65	0x557c	# (JIS=21318) CJK Unified Ideographs
0x9a66	0x5583	# (JIS=21319) CJK Unified Ideographs
0x9a67	0x55a9	# (JIS=21320) CJK Unified Ideographs
0x9a68	0x5587	# (JIS=21321) CJK Unified Ideographs
0x9a69	0x55a8	# (JIS=21322) CJK Unified Ideographs
0x9a6a	0x55da	# (JIS=21323) CJK Unified Ideographs
0x9a6b	0x55c5	# (JIS=21324) CJK Unified Ideographs
0x9a6c	0x55df	# (JIS=21325) CJK Unified Ideographs
0x9a6d	0x55c4	# (JIS=21326) CJK Unified Ideographs
0x9a6e	0x55dc	# (JIS=21327) CJK Unified Ideographs
0x9a6f	0x55e4	# (JIS=21328) CJK Unified Ideographs
0x9a70	0x55d4	# (JIS=21329) CJK Unified Ideographs
0x9a71	0x5614	# (JIS=21330) CJK Unified Ideographs
0x9a72	0x55f7	# (JIS=21331) CJK Unified Ideographs
0x9a73	0x5616	# (JIS=21332) CJK Unified Ideographs
0x9a74	0x55fe	# (JIS=21333) CJK Unified Ideographs
0x9a75	0x55fd	# (JIS=21334) CJK Unified Ideographs
0x9a76	0x561b	# (JIS=21335) CJK Unified Ideographs
0x9a77	0x55f9	# (JIS=21336) CJK Unified Ideographs
0x9a78	0x564e	# (JIS=21337) CJK Unified Ideographs
0x9a79	0x5650	# (JIS=21338) CJK Unified Ideographs
0x9a7a	0x71df	# (JIS=21339) CJK Unified Ideographs
0x9a7b	0x5634	# (JIS=21340) CJK Unified Ideographs
0x9a7c	0x5636	# (JIS=21341) CJK Unified Ideographs
0x9a7d	0x5632	# (JIS=21342) CJK Unified Ideographs
0x9a7e	0x5638	# (JIS=21343) CJK Unified Ideographs
0x9a80	0x566b	# (JIS=21344) CJK Unified Ideographs
0x9a81	0x5664	# (JIS=21345) CJK Unified Ideographs
0x9a82	0x562f	# (JIS=21346) CJK Unified Ideographs
0x9a83	0x566c	# (JIS=21347) CJK Unified Ideographs
0x9a84	0x566a	# (JIS=21348) CJK Unified Ideographs
0x9a85	0x5686	# (JIS=21349) CJK Unified Ideographs
0x9a86	0x5680	# (JIS=21350) CJK Unified Ideographs
0x9a87	0x568a	# (JIS=21351) CJK Unified Ideographs
0x9a88	0x56a0	# (JIS=21352) CJK Unified Ideographs
0x9a89	0x5694	# (JIS=21353) CJK Unified Ideographs
0x9a8a	0x568f	# (JIS=21354) CJK Unified Ideographs
0x9a8b	0x56a5	# (JIS=21355) CJK Unified Ideographs
0x9a8c	0x56ae	# (JIS=21356) CJK Unified Ideographs
0x9a8d	0x56b6	# (JIS=21357) CJK Unified Ideographs
0x9a8e	0x56b4	# (JIS=21358) CJK Unified Ideographs
0x9a8f	0x56c2	# (JIS=21359) CJK Unified Ideographs
0x9a90	0x56bc	# (JIS=21360) CJK Unified Ideographs
0x9a91	0x56c1	# (JIS=21361) CJK Unified Ideographs
0x9a92	0x56c3	# (JIS=21362) CJK Unified Ideographs
0x9a93	0x56c0	# (JIS=21363) CJK Unified Ideographs
0x9a94	0x56c8	# (JIS=21364) CJK Unified Ideographs
0x9a95	0x56ce	# (JIS=21365) CJK Unified Ideographs
0x9a96	0x56d1	# (JIS=21366) CJK Unified Ideographs
0x9a97	0x56d3	# (JIS=21367) CJK Unified Ideographs
0x9a98	0x56d7	# (JIS=21368) CJK Unified Ideographs
0x9a99	0x56ee	# (JIS=21369) CJK Unified Ideographs
0x9a9a	0x56f9	# (JIS=21370) CJK Unified Ideographs
0x9a9b	0x5700	# (JIS=21371) CJK Unified Ideographs
0x9a9c	0x56ff	# (JIS=21372) CJK Unified Ideographs
0x9a9d	0x5704	# (JIS=21373) CJK Unified Ideographs
0x9a9e	0x5709	# (JIS=21374) CJK Unified Ideographs
0x9a9f	0x5708	# (JIS=21537) CJK Unified Ideographs
0x9aa0	0x570b	# (JIS=21538) CJK Unified Ideographs
0x9aa1	0x570d	# (JIS=21539) CJK Unified Ideographs
0x9aa2	0x5713	# (JIS=21540) CJK Unified Ideographs
0x9aa3	0x5718	# (JIS=21541) CJK Unified Ideographs
0x9aa4	0x5716	# (JIS=21542) CJK Unified Ideographs
0x9aa5	0x55c7	# (JIS=21543) CJK Unified Ideographs
0x9aa6	0x571c	# (JIS=21544) CJK Unified Ideographs
0x9aa7	0x5726	# (JIS=21545) CJK Unified Ideographs
0x9aa8	0x5737	# (JIS=21546) CJK Unified Ideographs
0x9aa9	0x5738	# (JIS=21547) CJK Unified Ideographs
0x9aaa	0x574e	# (JIS=21548) CJK Unified Ideographs
0x9aab	0x573b	# (JIS=21549) CJK Unified Ideographs
0x9aac	0x5740	# (JIS=21550) CJK Unified Ideographs
0x9aad	0x574f	# (JIS=21551) CJK Unified Ideographs
0x9aae	0x5769	# (JIS=21552) CJK Unified Ideographs
0x9aaf	0x57c0	# (JIS=21553) CJK Unified Ideographs
0x9ab0	0x5788	# (JIS=21554) CJK Unified Ideographs
0x9ab1	0x5761	# (JIS=21555) CJK Unified Ideographs
0x9ab2	0x577f	# (JIS=21556) CJK Unified Ideographs
0x9ab3	0x5789	# (JIS=21557) CJK Unified Ideographs
0x9ab4	0x5793	# (JIS=21558) CJK Unified Ideographs
0x9ab5	0x57a0	# (JIS=21559) CJK Unified Ideographs
0x9ab6	0x57b3	# (JIS=21560) CJK Unified Ideographs
0x9ab7	0x57a4	# (JIS=21561) CJK Unified Ideographs
0x9ab8	0x57aa	# (JIS=21562) CJK Unified Ideographs
0x9ab9	0x57b0	# (JIS=21563) CJK Unified Ideographs
0x9aba	0x57c3	# (JIS=21564) CJK Unified Ideographs
0x9abb	0x57c6	# (JIS=21565) CJK Unified Ideographs
0x9abc	0x57d4	# (JIS=21566) CJK Unified Ideographs
0x9abd	0x57d2	# (JIS=21567) CJK Unified Ideographs
0x9abe	0x57d3	# (JIS=21568) CJK Unified Ideographs
0x9abf	0x580a	# (JIS=21569) CJK Unified Ideographs
0x9ac0	0x57d6	# (JIS=21570) CJK Unified Ideographs
0x9ac1	0x57e3	# (JIS=21571) CJK Unified Ideographs
0x9ac2	0x580b	# (JIS=21572) CJK Unified Ideographs
0x9ac3	0x5819	# (JIS=21573) CJK Unified Ideographs
0x9ac4	0x581d	# (JIS=21574) CJK Unified Ideographs
0x9ac5	0x5872	# (JIS=21575) CJK Unified Ideographs
0x9ac6	0x5821	# (JIS=21576) CJK Unified Ideographs
0x9ac7	0x5862	# (JIS=21577) CJK Unified Ideographs
0x9ac8	0x584b	# (JIS=21578) CJK Unified Ideographs
0x9ac9	0x5870	# (JIS=21579) CJK Unified Ideographs
0x9aca	0x6bc0	# (JIS=21580) CJK Unified Ideographs
0x9acb	0x5852	# (JIS=21581) CJK Unified Ideographs
0x9acc	0x583d	# (JIS=21582) CJK Unified Ideographs
0x9acd	0x5879	# (JIS=21583) CJK Unified Ideographs
0x9ace	0x5885	# (JIS=21584) CJK Unified Ideographs
0x9acf	0x58b9	# (JIS=21585) CJK Unified Ideographs
0x9ad0	0x589f	# (JIS=21586) CJK Unified Ideographs
0x9ad1	0x58ab	# (JIS=21587) CJK Unified Ideographs
0x9ad2	0x58ba	# (JIS=21588) CJK Unified Ideographs
0x9ad3	0x58de	# (JIS=21589) CJK Unified Ideographs
0x9ad4	0x58bb	# (JIS=21590) CJK Unified Ideographs
0x9ad5	0x58b8	# (JIS=21591) CJK Unified Ideographs
0x9ad6	0x58ae	# (JIS=21592) CJK Unified Ideographs
0x9ad7	0x58c5	# (JIS=21593) CJK Unified Ideographs
0x9ad8	0x58d3	# (JIS=21594) CJK Unified Ideographs
0x9ad9	0x58d1	# (JIS=21595) CJK Unified Ideographs
0x9ada	0x58d7	# (JIS=21596) CJK Unified Ideographs
0x9adb	0x58d9	# (JIS=21597) CJK Unified Ideographs
0x9adc	0x58d8	# (JIS=21598) CJK Unified Ideographs
0x9add	0x58e5	# (JIS=21599) CJK Unified Ideographs
0x9ade	0x58dc	# (JIS=21600) CJK Unified Ideographs
0x9adf	0x58e4	# (JIS=21601) CJK Unified Ideographs
0x9ae0	0x58df	# (JIS=21602) CJK Unified Ideographs
0x9ae1	0x58ef	# (JIS=21603) CJK Unified Ideographs
0x9ae2	0x58fa	# (JIS=21604) CJK Unified Ideographs
0x9ae3	0x58f9	# (JIS=21605) CJK Unified Ideographs
0x9ae4	0x58fb	# (JIS=21606) CJK Unified Ideographs
0x9ae5	0x58fc	# (JIS=21607) CJK Unified Ideographs
0x9ae6	0x58fd	# (JIS=21608) CJK Unified Ideographs
0x9ae7	0x5902	# (JIS=21609) CJK Unified Ideographs
0x9ae8	0x590a	# (JIS=21610) CJK Unified Ideographs
0x9ae9	0x5910	# (JIS=21611) CJK Unified Ideographs
0x9aea	0x591b	# (JIS=21612) CJK Unified Ideographs
0x9aeb	0x68a6	# (JIS=21613) CJK Unified Ideographs
0x9aec	0x5925	# (JIS=21614) CJK Unified Ideographs
0x9aed	0x592c	# (JIS=21615) CJK Unified Ideographs
0x9aee	0x592d	# (JIS=21616) CJK Unified Ideographs
0x9aef	0x5932	# (JIS=21617) CJK Unified Ideographs
0x9af0	0x5938	# (JIS=21618) CJK Unified Ideographs
0x9af1	0x593e	# (JIS=21619) CJK Unified Ideographs
0x9af2	0x7ad2	# (JIS=21620) CJK Unified Ideographs
0x9af3	0x5955	# (JIS=21621) CJK Unified Ideographs
0x9af4	0x5950	# (JIS=21622) CJK Unified Ideographs
0x9af5	0x594e	# (JIS=21623) CJK Unified Ideographs
0x9af6	0x595a	# (JIS=21624) CJK Unified Ideographs
0x9af7	0x5958	# (JIS=21625) CJK Unified Ideographs
0x9af8	0x5962	# (JIS=21626) CJK Unified Ideographs
0x9af9	0x5960	# (JIS=21627) CJK Unified Ideographs
0x9afa	0x5967	# (JIS=21628) CJK Unified Ideographs
0x9afb	0x596c	# (JIS=21629) CJK Unified Ideographs
0x9afc	0x5969	# (JIS=21630) CJK Unified Ideographs
0x9b40	0x5978	# (JIS=21793) CJK Unified Ideographs
0x9b41	0x5981	# (JIS=21794) CJK Unified Ideographs
0x9b42	0x599d	# (JIS=21795) CJK Unified Ideographs
0x9b43	0x4f5e	# (JIS=21796) CJK Unified Ideographs
0x9b44	0x4fab	# (JIS=21797) CJK Unified Ideographs
0x9b45	0x59a3	# (JIS=21798) CJK Unified Ideographs
0x9b46	0x59b2	# (JIS=21799) CJK Unified Ideographs
0x9b47	0x59c6	# (JIS=21800) CJK Unified Ideographs
0x9b48	0x59e8	# (JIS=21801) CJK Unified Ideographs
0x9b49	0x59dc	# (JIS=21802) CJK Unified Ideographs
0x9b4a	0x598d	# (JIS=21803) CJK Unified Ideographs
0x9b4b	0x59d9	# (JIS=21804) CJK Unified Ideographs
0x9b4c	0x59da	# (JIS=21805) CJK Unified Ideographs
0x9b4d	0x5a25	# (JIS=21806) CJK Unified Ideographs
0x9b4e	0x5a1f	# (JIS=21807) CJK Unified Ideographs
0x9b4f	0x5a11	# (JIS=21808) CJK Unified Ideographs
0x9b50	0x5a1c	# (JIS=21809) CJK Unified Ideographs
0x9b51	0x5a09	# (JIS=21810) CJK Unified Ideographs
0x9b52	0x5a1a	# (JIS=21811) CJK Unified Ideographs
0x9b53	0x5a40	# (JIS=21812) CJK Unified Ideographs
0x9b54	0x5a6c	# (JIS=21813) CJK Unified Ideographs
0x9b55	0x5a49	# (JIS=21814) CJK Unified Ideographs
0x9b56	0x5a35	# (JIS=21815) CJK Unified Ideographs
0x9b57	0x5a36	# (JIS=21816) CJK Unified Ideographs
0x9b58	0x5a62	# (JIS=21817) CJK Unified Ideographs
0x9b59	0x5a6a	# (JIS=21818) CJK Unified Ideographs
0x9b5a	0x5a9a	# (JIS=21819) CJK Unified Ideographs
0x9b5b	0x5abc	# (JIS=21820) CJK Unified Ideographs
0x9b5c	0x5abe	# (JIS=21821) CJK Unified Ideographs
0x9b5d	0x5acb	# (JIS=21822) CJK Unified Ideographs
0x9b5e	0x5ac2	# (JIS=21823) CJK Unified Ideographs
0x9b5f	0x5abd	# (JIS=21824) CJK Unified Ideographs
0x9b60	0x5ae3	# (JIS=21825) CJK Unified Ideographs
0x9b61	0x5ad7	# (JIS=21826) CJK Unified Ideographs
0x9b62	0x5ae6	# (JIS=21827) CJK Unified Ideographs
0x9b63	0x5ae9	# (JIS=21828) CJK Unified Ideographs
0x9b64	0x5ad6	# (JIS=21829) CJK Unified Ideographs
0x9b65	0x5afa	# (JIS=21830) CJK Unified Ideographs
0x9b66	0x5afb	# (JIS=21831) CJK Unified Ideographs
0x9b67	0x5b0c	# (JIS=21832) CJK Unified Ideographs
0x9b68	0x5b0b	# (JIS=21833) CJK Unified Ideographs
0x9b69	0x5b16	# (JIS=21834) CJK Unified Ideographs
0x9b6a	0x5b32	# (JIS=21835) CJK Unified Ideographs
0x9b6b	0x5ad0	# (JIS=21836) CJK Unified Ideographs
0x9b6c	0x5b2a	# (JIS=21837) CJK Unified Ideographs
0x9b6d	0x5b36	# (JIS=21838) CJK Unified Ideographs
0x9b6e	0x5b3e	# (JIS=21839) CJK Unified Ideographs
0x9b6f	0x5b43	# (JIS=21840) CJK Unified Ideographs
0x9b70	0x5b45	# (JIS=21841) CJK Unified Ideographs
0x9b71	0x5b40	# (JIS=21842) CJK Unified Ideographs
0x9b72	0x5b51	# (JIS=21843) CJK Unified Ideographs
0x9b73	0x5b55	# (JIS=21844) CJK Unified Ideographs
0x9b74	0x5b5a	# (JIS=21845) CJK Unified Ideographs
0x9b75	0x5b5b	# (JIS=21846) CJK Unified Ideographs
0x9b76	0x5b65	# (JIS=21847) CJK Unified Ideographs
0x9b77	0x5b69	# (JIS=21848) CJK Unified Ideographs
0x9b78	0x5b70	# (JIS=21849) CJK Unified Ideographs
0x9b79	0x5b73	# (JIS=21850) CJK Unified Ideographs
0x9b7a	0x5b75	# (JIS=21851) CJK Unified Ideographs
0x9b7b	0x5b78	# (JIS=21852) CJK Unified Ideographs
0x9b7c	0x6588	# (JIS=21853) CJK Unified Ideographs
0x9b7d	0x5b7a	# (JIS=21854) CJK Unified Ideographs
0x9b7e	0x5b80	# (JIS=21855) CJK Unified Ideographs
0x9b80	0x5b83	# (JIS=21856) CJK Unified Ideographs
0x9b81	0x5ba6	# (JIS=21857) CJK Unified Ideographs
0x9b82	0x5bb8	# (JIS=21858) CJK Unified Ideographs
0x9b83	0x5bc3	# (JIS=21859) CJK Unified Ideographs
0x9b84	0x5bc7	# (JIS=21860) CJK Unified Ideographs
0x9b85	0x5bc9	# (JIS=21861) CJK Unified Ideographs
0x9b86	0x5bd4	# (JIS=21862) CJK Unified Ideographs
0x9b87	0x5bd0	# (JIS=21863) CJK Unified Ideographs
0x9b88	0x5be4	# (JIS=21864) CJK Unified Ideographs
0x9b89	0x5be6	# (JIS=21865) CJK Unified Ideographs
0x9b8a	0x5be2	# (JIS=21866) CJK Unified Ideographs
0x9b8b	0x5bde	# (JIS=21867) CJK Unified Ideographs
0x9b8c	0x5be5	# (JIS=21868) CJK Unified Ideographs
0x9b8d	0x5beb	# (JIS=21869) CJK Unified Ideographs
0x9b8e	0x5bf0	# (JIS=21870) CJK Unified Ideographs
0x9b8f	0x5bf6	# (JIS=21871) CJK Unified Ideographs
0x9b90	0x5bf3	# (JIS=21872) CJK Unified Ideographs
0x9b91	0x5c05	# (JIS=21873) CJK Unified Ideographs
0x9b92	0x5c07	# (JIS=21874) CJK Unified Ideographs
0x9b93	0x5c08	# (JIS=21875) CJK Unified Ideographs
0x9b94	0x5c0d	# (JIS=21876) CJK Unified Ideographs
0x9b95	0x5c13	# (JIS=21877) CJK Unified Ideographs
0x9b96	0x5c20	# (JIS=21878) CJK Unified Ideographs
0x9b97	0x5c22	# (JIS=21879) CJK Unified Ideographs
0x9b98	0x5c28	# (JIS=21880) CJK Unified Ideographs
0x9b99	0x5c38	# (JIS=21881) CJK Unified Ideographs
0x9b9a	0x5c39	# (JIS=21882) CJK Unified Ideographs
0x9b9b	0x5c41	# (JIS=21883) CJK Unified Ideographs
0x9b9c	0x5c46	# (JIS=21884) CJK Unified Ideographs
0x9b9d	0x5c4e	# (JIS=21885) CJK Unified Ideographs
0x9b9e	0x5c53	# (JIS=21886) CJK Unified Ideographs
0x9b9f	0x5c50	# (JIS=22049) CJK Unified Ideographs
0x9ba0	0x5c4f	# (JIS=22050) CJK Unified Ideographs
0x9ba1	0x5b71	# (JIS=22051) CJK Unified Ideographs
0x9ba2	0x5c6c	# (JIS=22052) CJK Unified Ideographs
0x9ba3	0x5c6e	# (JIS=22053) CJK Unified Ideographs
0x9ba4	0x4e62	# (JIS=22054) CJK Unified Ideographs
0x9ba5	0x5c76	# (JIS=22055) CJK Unified Ideographs
0x9ba6	0x5c79	# (JIS=22056) CJK Unified Ideographs
0x9ba7	0x5c8c	# (JIS=22057) CJK Unified Ideographs
0x9ba8	0x5c91	# (JIS=22058) CJK Unified Ideographs
0x9ba9	0x5c94	# (JIS=22059) CJK Unified Ideographs
0x9baa	0x599b	# (JIS=22060) CJK Unified Ideographs
0x9bab	0x5cab	# (JIS=22061) CJK Unified Ideographs
0x9bac	0x5cbb	# (JIS=22062) CJK Unified Ideographs
0x9bad	0x5cb6	# (JIS=22063) CJK Unified Ideographs
0x9bae	0x5cbc	# (JIS=22064) CJK Unified Ideographs
0x9baf	0x5cb7	# (JIS=22065) CJK Unified Ideographs
0x9bb0	0x5cc5	# (JIS=22066) CJK Unified Ideographs
0x9bb1	0x5cbe	# (JIS=22067) CJK Unified Ideographs
0x9bb2	0x5cc7	# (JIS=22068) CJK Unified Ideographs
0x9bb3	0x5cd9	# (JIS=22069) CJK Unified Ideographs
0x9bb4	0x5ce9	# (JIS=22070) CJK Unified Ideographs
0x9bb5	0x5cfd	# (JIS=22071) CJK Unified Ideographs
0x9bb6	0x5cfa	# (JIS=22072) CJK Unified Ideographs
0x9bb7	0x5ced	# (JIS=22073) CJK Unified Ideographs
0x9bb8	0x5d8c	# (JIS=22074) CJK Unified Ideographs
0x9bb9	0x5cea	# (JIS=22075) CJK Unified Ideographs
0x9bba	0x5d0b	# (JIS=22076) CJK Unified Ideographs
0x9bbb	0x5d15	# (JIS=22077) CJK Unified Ideographs
0x9bbc	0x5d17	# (JIS=22078) CJK Unified Ideographs
0x9bbd	0x5d5c	# (JIS=22079) CJK Unified Ideographs
0x9bbe	0x5d1f	# (JIS=22080) CJK Unified Ideographs
0x9bbf	0x5d1b	# (JIS=22081) CJK Unified Ideographs
0x9bc0	0x5d11	# (JIS=22082) CJK Unified Ideographs
0x9bc1	0x5d14	# (JIS=22083) CJK Unified Ideographs
0x9bc2	0x5d22	# (JIS=22084) CJK Unified Ideographs
0x9bc3	0x5d1a	# (JIS=22085) CJK Unified Ideographs
0x9bc4	0x5d19	# (JIS=22086) CJK Unified Ideographs
0x9bc5	0x5d18	# (JIS=22087) CJK Unified Ideographs
0x9bc6	0x5d4c	# (JIS=22088) CJK Unified Ideographs
0x9bc7	0x5d52	# (JIS=22089) CJK Unified Ideographs
0x9bc8	0x5d4e	# (JIS=22090) CJK Unified Ideographs
0x9bc9	0x5d4b	# (JIS=22091) CJK Unified Ideographs
0x9bca	0x5d6c	# (JIS=22092) CJK Unified Ideographs
0x9bcb	0x5d73	# (JIS=22093) CJK Unified Ideographs
0x9bcc	0x5d76	# (JIS=22094) CJK Unified Ideographs
0x9bcd	0x5d87	# (JIS=22095) CJK Unified Ideographs
0x9bce	0x5d84	# (JIS=22096) CJK Unified Ideographs
0x9bcf	0x5d82	# (JIS=22097) CJK Unified Ideographs
0x9bd0	0x5da2	# (JIS=22098) CJK Unified Ideographs
0x9bd1	0x5d9d	# (JIS=22099) CJK Unified Ideographs
0x9bd2	0x5dac	# (JIS=22100) CJK Unified Ideographs
0x9bd3	0x5dae	# (JIS=22101) CJK Unified Ideographs
0x9bd4	0x5dbd	# (JIS=22102) CJK Unified Ideographs
0x9bd5	0x5d90	# (JIS=22103) CJK Unified Ideographs
0x9bd6	0x5db7	# (JIS=22104) CJK Unified Ideographs
0x9bd7	0x5dbc	# (JIS=22105) CJK Unified Ideographs
0x9bd8	0x5dc9	# (JIS=22106) CJK Unified Ideographs
0x9bd9	0x5dcd	# (JIS=22107) CJK Unified Ideographs
0x9bda	0x5dd3	# (JIS=22108) CJK Unified Ideographs
0x9bdb	0x5dd2	# (JIS=22109) CJK Unified Ideographs
0x9bdc	0x5dd6	# (JIS=22110) CJK Unified Ideographs
0x9bdd	0x5ddb	# (JIS=22111) CJK Unified Ideographs
0x9bde	0x5deb	# (JIS=22112) CJK Unified Ideographs
0x9bdf	0x5df2	# (JIS=22113) CJK Unified Ideographs
0x9be0	0x5df5	# (JIS=22114) CJK Unified Ideographs
0x9be1	0x5e0b	# (JIS=22115) CJK Unified Ideographs
0x9be2	0x5e1a	# (JIS=22116) CJK Unified Ideographs
0x9be3	0x5e19	# (JIS=22117) CJK Unified Ideographs
0x9be4	0x5e11	# (JIS=22118) CJK Unified Ideographs
0x9be5	0x5e1b	# (JIS=22119) CJK Unified Ideographs
0x9be6	0x5e36	# (JIS=22120) CJK Unified Ideographs
0x9be7	0x5e37	# (JIS=22121) CJK Unified Ideographs
0x9be8	0x5e44	# (JIS=22122) CJK Unified Ideographs
0x9be9	0x5e43	# (JIS=22123) CJK Unified Ideographs
0x9bea	0x5e40	# (JIS=22124) CJK Unified Ideographs
0x9beb	0x5e4e	# (JIS=22125) CJK Unified Ideographs
0x9bec	0x5e57	# (JIS=22126) CJK Unified Ideographs
0x9bed	0x5e54	# (JIS=22127) CJK Unified Ideographs
0x9bee	0x5e5f	# (JIS=22128) CJK Unified Ideographs
0x9bef	0x5e62	# (JIS=22129) CJK Unified Ideographs
0x9bf0	0x5e64	# (JIS=22130) CJK Unified Ideographs
